time,x,y,z,vx,vy,vz
0.0,26571.0,0.0,0.0,-0.0,2.2166407979497267,3.165691137255152
0.02404809619238477,26568.893648670448,191.89649720902705,274.0565999898657,-0.04865997344440831,2.2164650791475777,3.165440184798116
0.04809619238476954,26562.57492863354,383.7625701628862,548.0697496403568,-0.097312232086983,2.2159379506004915,3.164687367214298
0.07214428857715431,26552.044841691568,575.5677994300273,821.9960055009385,-0.14594906234903474,2.215059495882132,3.163432803859259
0.09619238476953908,26537.305057338537,767.2817752253699,1095.791937897663,-0.1945627530979687,2.2138298542672166,3.161676693637911
0.12024048096192384,26518.35791249548,958.8741022316278,1369.4141378187337,-0.24314559686984732,2.212249220709436,3.1594193149729772
0.14428857715430862,26495.20641113995,1150.3144044183373,1642.819223796791,-0.29168989109137095,2.210317845810544,3.156661025760853
0.1683366733466934,26467.854223829738,1341.57232985783,1915.9638487868344,-0.3401879393010834,2.2080360357806255,3.15340226331486
0.19238476953907815,26436.30568712096,1532.6175555373827,2188.804707038685,-0.3886320523696085,2.2054041523895487,3.149643544295916
0.21643286573146292,26400.565802880472,1723.419792166783,2461.2985409629005,-0.43701454971872417,2.2024226129096096,3.145385464630618
0.24048096192384769,26360.64023749288,1913.9487889805494,2733.4021479890553,-0.4853277605390804,2.199091890049373,3.140628699416761
0.26452905811623245,26316.53532096216,2104.174338534042,3005.072387415299,-0.5335640250063689,2.1954125118787298,3.1353740028163064
0.28857715430861725,26268.25804590805,2294.0662814927077,3276.2661872481044,-0.5817156954957513,2.191385061745171,3.1296222079358116
0.312625250501002,26215.816066457417,2483.594511413692,3546.9405510311194,-0.629775137794352,2.1870101781813043,3.123374226694346
0.3366733466933868,26159.217697030734,2672.7289795190754,3817.052564662053,-0.6777347323116266,2.1822885548036135,3.1166310496789102
0.3607214428857715,26098.47191102385,2861.4396994599524,4086.5594031964856,-0.7255868752874093,2.177220940202493,3.1093937459873824
0.3847695390781563,26033.58833938534,3049.6967520706285,4355.418337637568,-0.7733239799974537,2.17180813782356,3.1016634630590207
0.4088176352705411,25964.577269089517,3237.470290112154,4623.586741710487,-0.8209384779562702,2.166051005840274,3.0934414264925394
0.43286573146292584,25891.44964150553,3424.7305430044594,4891.022098620658,-0.8684228201170717,2.159950457017876,3.0847289398517983
0.45691382765531063,25814.217050662617,3611.4478215463364,5157.682007794551,-0.9157694780686403,2.1535074585686735,3.0755273844591278
0.48096192384769537,25732.891741411968,3797.5925226225163,5423.524191602104,-0.9629709452289181,2.1467230319986963,3.0658382191763263
0.5050100200400801,25647.48660748534,3983.1351338970985,5688.506502059626,-1.0100197380351406,2.139598252945739,3.0556629801733672
0.5290581162324649,25558.015189450827,4168.0462384925895,5952.5869275121595,-1.0569083971303184,2.132134251008826,3.045003280684846
0.5531062124248497,25464.49167256606,4352.296519653805,6215.723599294224,-1.1036294885458826,2.124332209569117,3.0338608107542058
0.5771543086172345,25366.93088452922,4535.856765395896,6477.874798367883,-1.1501756048803031,2.1161933656022893,3.0222373369657958
0.6012024048096193,25265.34829312817,4718.69787313577,6738.9989619371045,-1.1965393664734978,2.1077190094824205,3.0101347021647826
0.625250501002004,25159.760003788102,4900.790854306163,6999.05469003733,-1.24271342257684,2.098910484777407,2.9975548251649786
0.6492985971943888,25050.182757018116,5082.106838951637,7258.000752099248,-1.2886904525185854,2.089769188035946,2.9844997004446228
0.6733466933867736,24936.633925757087,5262.617080305768,7515.796093485687,-1.334463166864528,2.0802965685661214,2.970971397830167
0.6973947895791583,24819.13151261927,5442.292959348805,7772.399842000639,-1.3800243085737038,2.070494128205622,2.956972062168111
0.721442885771543,24697.694147040078,5621.105989345083,8027.77131436934,-1.4253666541489607,2.060363421083633,2.9425039129849537
0.7454909819639278,24572.341082322462,5799.027820359447,8281.870022688412,-1.4704830147822083,2.049906053374435,2.9275692441352934
0.7695390781563126,24443.092192584416,5976.030243752005,8534.655680845017,-1.5153662374941683,2.0391236830427557,2.9121704234381505
0.7935871743486974,24309.967969608017,6152.0851966504615,8786.088210904025,-1.5600092062684439,2.0280180195809043,2.8963098923015584
0.8176352705410822,24172.98951959054,6327.164766399358,9036.127749462179,-1.604404843179731,2.0165908237377423,2.8799901653354953
0.8416833667334669,24032.178559798216,6501.241194985484,9284.73465396824,-1.6485461095159872,2.0048439072395254,2.863213829953201
0.8657314629258517,23887.55741512301,6674.286883438775,9531.869509008124,-1.6924260068943868,1.99277913250266,2.8459835459609537
0.8897795591182365,23739.14901454317,6846.274396207993,9777.493132554016,-1.736037578370879,1.9803984123384306,2.8283020451363776
0.9138276553106213,23586.97688748791,7017.176465510504,10021.566582176501,-1.7793739095431786,1.9677037096497294,2.810172130795325
0.937875751503006,23431.065160106948,7186.96599565545,10264.051161218686,-1.8224281296470095,1.9546970371198489,2.791596677347429
0.9619238476953907,23271.438551445433,7355.61606733964,10504.908424931376,-1.8651934126454333,1.9413804568933815,2.7725786298403783
0.9859719438877755,23108.12236952485,7523.0999419154705,10744.100186568296,-1.9076629783110806,1.9277560802492753,2.7531210034929936
1.0100200400801602,22941.14250733054,7689.3910656302105,10981.588523440409,-1.9498300933011268,1.913826067266101,2.7332268832171818
1.034068136272545,22770.52543870654,7854.463073835973,11217.335782928385,-1.991688072224828,1.8995926264795835,2.712899423128835
1.0581162324649298,22596.29821415823,8018.289795169696,11451.304588452238,-2.033230278703459,1.885058014532448,2.6921418460477633
1.0821643286573146,22418.48845656364,8180.845255702485,11683.457845397186,-2.074450126422477,1.8702245358166405,2.6709574429867313
